state,IM,record,ecu,Vult,Vbmax,ect,ecb,uindex,convergence,ecu_alpha,Vult_alpha,
1,20,RSN126_GAZLI_GAZ000,-0.006,114.4014823,152.6110076,-0.001781579,-0.093334352,658,0,0,-2,
1,20,RSN126_GAZLI_GAZ000,-0.007526163,114.4014823,152.7461838,-0.001804538,-0.089336833,658,0,0.666666667,-2,
1,20,RSN126_GAZLI_GAZ000,-0.00944052,114.4014823,152.7461838,-0.001794427,-0.089147744,658,0,1.333333333,-2,
1,20,RSN126_GAZLI_GAZ000,-0.011841815,114.4014823,152.7461838,-0.001814936,-0.019232667,658,0,2,-2,
1,20,RSN126_GAZLI_GAZ000,-0.003040074,130.5481559,146.9562763,-0.001619205,-0.103086807,900,0,-2,-1.333333333,
1,20,RSN126_GAZLI_GAZ000,-0.003813349,130.5481559,150.8663749,-0.001833198,-0.103034584,900,0,-1.333333333,-1.333333333,
1,20,RSN126_GAZLI_GAZ000,-0.004783314,130.5481559,152.0904695,-0.001798128,-0.103359871,900,0,-0.666666667,-1.333333333,
1,20,RSN126_GAZLI_GAZ000,-0.006,130.5481559,152.6110076,-0.001781579,-0.093334352,900,0,0,-1.333333333,
1,20,RSN126_GAZLI_GAZ000,-0.007526163,130.5481559,152.7461838,-0.001804538,-0.089336833,900,0,0.666666667,-1.333333333,
1,20,RSN126_GAZLI_GAZ000,-0.00944052,130.5481559,152.7461838,-0.001794427,-0.089147744,900,0,1.333333333,-1.333333333,
1,20,RSN126_GAZLI_GAZ000,-0.011841815,130.5481559,152.7461838,-0.001814936,-0.019232667,900,0,2,-1.333333333,
1,20,RSN126_GAZLI_GAZ000,-0.003040074,148.9737779,146.9562763,-0.001619205,-0.103086807,955,0,-2,-0.666666667,
1,20,RSN126_GAZLI_GAZ000,-0.003813349,148.9737779,150.8663749,-0.001833198,-0.103034584,1095,0,-1.333333333,-0.666666667,
1,20,RSN126_GAZLI_GAZ000,-0.004783314,148.9737779,152.0904695,-0.001798128,-0.103359871,1095,0,-0.666666667,-0.666666667,
1,20,RSN126_GAZLI_GAZ000,-0.006,148.9737779,152.6110076,-0.001781579,-0.093334352,1095,0,0,-0.666666667,
1,20,RSN126_GAZLI_GAZ000,-0.007526163,148.9737779,152.7461838,-0.001804538,-0.089336833,1095,0,0.666666667,-0.666666667,
1,20,RSN126_GAZLI_GAZ000,-0.00944052,148.9737779,152.7461838,-0.001794427,-0.089147744,1095,0,1.333333333,-0.666666667,
1,20,RSN126_GAZLI_GAZ000,-0.011841815,148.9737779,152.7461838,-0.001814936,-0.019232667,1095,0,2,-0.666666667,
1,20,RSN126_GAZLI_GAZ000,-0.003040074,170,146.9562763,-0.001619205,-0.103086807,955,0,-2,0,
1,20,RSN126_GAZLI_GAZ000,-0.003813349,170,150.8663749,-0.001833198,-0.103034584,1097,0,-1.333333333,0,
1,20,RSN126_GAZLI_GAZ000,-0.004783314,170,152.0904695,-0.001798128,-0.103359871,1099,0,-0.666666667,0,
1,20,RSN126_GAZLI_GAZ000,-0.006,170,152.6110076,-0.001781579,-0.093334352,1101,0,0,0,
1,20,RSN126_GAZLI_GAZ000,-0.007526163,170,152.7461838,-0.001804538,-0.089336833,1104,0,0.666666667,0,
1,20,RSN126_GAZLI_GAZ000,-0.00944052,170,152.7461838,-0.001794427,-0.089147744,1107,0,1.333333333,0,
1,20,RSN126_GAZLI_GAZ000,-0.011841815,170,152.7461838,-0.001814936,-0.019232667,1115,0,2,0,
1,20,RSN126_GAZLI_GAZ000,-0.003040074,193.9938719,146.9562763,-0.001619205,-0.103086807,955,0,-2,0.666666667,
1,20,RSN126_GAZLI_GAZ000,-0.003813349,193.9938719,150.8663749,-0.001833198,-0.103034584,1097,0,-1.333333333,0.666666667,
1,20,RSN126_GAZLI_GAZ000,-0.004783314,193.9938719,152.0904695,-0.001798128,-0.103359871,1099,0,-0.666666667,0.666666667,
1,20,RSN126_GAZLI_GAZ000,-0.006,193.9938719,152.6110076,-0.001781579,-0.093334352,1101,0,0,0.666666667,
1,20,RSN126_GAZLI_GAZ000,-0.007526163,193.9938719,152.7461838,-0.001804538,-0.089336833,1104,0,0.666666667,0.666666667,
1,20,RSN126_GAZLI_GAZ000,-0.00944052,193.9938719,152.7461838,-0.001794427,-0.089147744,1107,0,1.333333333,0.666666667,
1,20,RSN126_GAZLI_GAZ000,-0.011841815,193.9938719,152.7461838,-0.001814936,-0.019232667,1115,0,2,0.666666667,
1,20,RSN126_GAZLI_GAZ000,-0.003040074,221.3742491,146.9562763,-0.001619205,-0.103086807,955,0,-2,1.333333333,
1,20,RSN126_GAZLI_GAZ000,-0.003813349,221.3742491,150.8663749,-0.001833198,-0.103034584,1097,0,-1.333333333,1.333333333,
1,20,RSN126_GAZLI_GAZ000,-0.004783314,221.3742491,152.0904695,-0.001798128,-0.103359871,1099,0,-0.666666667,1.333333333,
1,20,RSN126_GAZLI_GAZ000,-0.006,221.3742491,152.6110076,-0.001781579,-0.093334352,1101,0,0,1.333333333,
1,20,RSN126_GAZLI_GAZ000,-0.007526163,221.3742491,152.7461838,-0.001804538,-0.089336833,1104,0,0.666666667,1.333333333,
1,20,RSN126_GAZLI_GAZ000,-0.00944052,221.3742491,152.7461838,-0.001794427,-0.089147744,1107,0,1.333333333,1.333333333,
1,20,RSN126_GAZLI_GAZ000,-0.011841815,221.3742491,152.7461838,-0.001814936,-0.019232667,1115,0,2,1.333333333,
1,20,RSN126_GAZLI_GAZ000,-0.003040074,252.6191044,146.9562763,-0.001619205,-0.103086807,955,0,-2,2,
1,20,RSN126_GAZLI_GAZ000,-0.003813349,252.6191044,150.8663749,-0.001833198,-0.103034584,1097,0,-1.333333333,2,
1,20,RSN126_GAZLI_GAZ000,-0.004783314,252.6191044,152.0904695,-0.001798128,-0.103359871,1099,0,-0.666666667,2,
1,20,RSN126_GAZLI_GAZ000,-0.006,252.6191044,152.6110076,-0.001781579,-0.093334352,1101,0,0,2,
1,20,RSN126_GAZLI_GAZ000,-0.007526163,252.6191044,152.7461838,-0.001804538,-0.089336833,1104,0,0.666666667,2,
1,20,RSN126_GAZLI_GAZ000,-0.00944052,252.6191044,152.7461838,-0.001794427,-0.089147744,1107,0,1.333333333,2,
1,20,RSN126_GAZLI_GAZ000,-0.011841815,252.6191044,152.7461838,-0.001814936,-0.019232667,1115,0,2,2,
1,15,RSN126_GAZLI_GAZ000,-0.003040074,114.4014823,150.2766374,-0.001610544,-0.092781555,893,0,-2,-2,
1,15,RSN126_GAZLI_GAZ000,-0.003813349,114.4014823,151.7319308,-0.001588112,-0.090224353,893,0,-1.333333333,-2,
1,15,RSN126_GAZLI_GAZ000,-0.004783314,114.4014823,152.8702411,-0.001606654,-0.077088694,893,0,-0.666666667,-2,
1,15,RSN126_GAZLI_GAZ000,-0.006,114.4014823,153.3141545,-0.001582314,-0.077677485,893,0,0,-2,
1,15,RSN126_GAZLI_GAZ000,-0.007526163,114.4014823,153.3529399,-0.001638503,-0.00729964,893,0,0.666666667,-2,
1,15,RSN126_GAZLI_GAZ000,-0.00944052,114.4014823,153.3529399,-0.001638503,-0.00729964,893,0,1.333333333,-2,
1,15,RSN126_GAZLI_GAZ000,-0.011841815,114.4014823,153.3529399,-0.001638503,-0.00729964,893,0,2,-2,
1,15,RSN126_GAZLI_GAZ000,-0.003040074,130.5481559,150.2766374,-0.001610544,-0.092781555,903,0,-2,-1.333333333,
1,15,RSN126_GAZLI_GAZ000,-0.003813349,130.5481559,151.7319308,-0.001588112,-0.090224353,903,0,-1.333333333,-1.333333333,
1,15,RSN126_GAZLI_GAZ000,-0.004783314,130.5481559,152.8702411,-0.001606654,-0.077088694,903,0,-0.666666667,-1.333333333,
1,15,RSN126_GAZLI_GAZ000,-0.006,130.5481559,153.3141545,-0.001582314,-0.077677485,903,0,0,-1.333333333,
1,15,RSN126_GAZLI_GAZ000,-0.007526163,130.5481559,153.3529399,-0.001638503,-0.00729964,903,0,0.666666667,-1.333333333,
1,15,RSN126_GAZLI_GAZ000,-0.00944052,130.5481559,153.3529399,-0.001638503,-0.00729964,903,0,1.333333333,-1.333333333,
1,15,RSN126_GAZLI_GAZ000,-0.011841815,130.5481559,153.3529399,-0.001638503,-0.00729964,903,0,2,-1.333333333,
1,15,RSN126_GAZLI_GAZ000,-0.003040074,148.9737779,150.2766374,-0.001610544,-0.092781555,1088,0,-2,-0.666666667,
1,15,RSN126_GAZLI_GAZ000,-0.003813349,148.9737779,151.7319308,-0.001588112,-0.090224353,1088,0,-1.333333333,-0.666666667,
1,15,RSN126_GAZLI_GAZ000,-0.004783314,148.9737779,152.8702411,-0.001606654,-0.077088694,1088,0,-0.666666667,-0.666666667,
1,15,RSN126_GAZLI_GAZ000,-0.006,148.9737779,153.3141545,-0.001582314,-0.077677485,1088,0,0,-0.666666667,
1,15,RSN126_GAZLI_GAZ000,-0.007526163,148.9737779,153.3529399,-0.001638503,-0.00729964,1088,0,0.666666667,-0.666666667,
1,15,RSN126_GAZLI_GAZ000,-0.00944052,148.9737779,153.3529399,-0.001638503,-0.00729964,1088,0,1.333333333,-0.666666667,
1,15,RSN126_GAZLI_GAZ000,-0.011841815,148.9737779,153.3529399,-0.001638503,-0.00729964,1088,0,2,-0.666666667,
1,15,RSN126_GAZLI_GAZ000,-0.003040074,170,150.2766374,-0.001610544,-0.092781555,1090,0,-2,0,
1,15,RSN126_GAZLI_GAZ000,-0.003813349,170,151.7319308,-0.001588112,-0.090224353,1092,0,-1.333333333,0,
1,15,RSN126_GAZLI_GAZ000,-0.004783314,170,152.8702411,-0.001606654,-0.077088694,1095,0,-0.666666667,0,
1,15,RSN126_GAZLI_GAZ000,-0.006,170,153.3141545,-0.001582314,-0.077677485,1099,0,0,0,
0,15,RSN126_GAZLI_GAZ000,-0.007526163,170,153.3529399,-0.001638503,-0.00729964,0,0,0.666666667,0,
0,15,RSN126_GAZLI_GAZ000,-0.00944052,170,153.3529399,-0.001638503,-0.00729964,0,0,1.333333333,0,
0,15,RSN126_GAZLI_GAZ000,-0.011841815,170,153.3529399,-0.001638503,-0.00729964,0,0,2,0,
1,15,RSN126_GAZLI_GAZ000,-0.003040074,193.9938719,150.2766374,-0.001610544,-0.092781555,1090,0,-2,0.666666667,
1,15,RSN126_GAZLI_GAZ000,-0.003813349,193.9938719,151.7319308,-0.001588112,-0.090224353,1092,0,-1.333333333,0.666666667,
1,15,RSN126_GAZLI_GAZ000,-0.004783314,193.9938719,152.8702411,-0.001606654,-0.077088694,1095,0,-0.666666667,0.666666667,
1,15,RSN126_GAZLI_GAZ000,-0.006,193.9938719,153.3141545,-0.001582314,-0.077677485,1099,0,0,0.666666667,
0,15,RSN126_GAZLI_GAZ000,-0.007526163,193.9938719,153.3529399,-0.001638503,-0.00729964,0,0,0.666666667,0.666666667,
0,15,RSN126_GAZLI_GAZ000,-0.00944052,193.9938719,153.3529399,-0.001638503,-0.00729964,0,0,1.333333333,0.666666667,
0,15,RSN126_GAZLI_GAZ000,-0.011841815,193.9938719,153.3529399,-0.001638503,-0.00729964,0,0,2,0.666666667,
1,15,RSN126_GAZLI_GAZ000,-0.003040074,221.3742491,150.2766374,-0.001610544,-0.092781555,1090,0,-2,1.333333333,
1,15,RSN126_GAZLI_GAZ000,-0.003813349,221.3742491,151.7319308,-0.001588112,-0.090224353,1092,0,-1.333333333,1.333333333,
1,15,RSN126_GAZLI_GAZ000,-0.004783314,221.3742491,152.8702411,-0.001606654,-0.077088694,1095,0,-0.666666667,1.333333333,
1,15,RSN126_GAZLI_GAZ000,-0.006,221.3742491,153.3141545,-0.001582314,-0.077677485,1099,0,0,1.333333333,
0,15,RSN126_GAZLI_GAZ000,-0.007526163,221.3742491,153.3529399,-0.001638503,-0.00729964,0,0,0.666666667,1.333333333,
0,15,RSN126_GAZLI_GAZ000,-0.00944052,221.3742491,153.3529399,-0.001638503,-0.00729964,0,0,1.333333333,1.333333333,
0,15,RSN126_GAZLI_GAZ000,-0.011841815,221.3742491,153.3529399,-0.001638503,-0.00729964,0,0,2,1.333333333,
1,15,RSN126_GAZLI_GAZ000,-0.003040074,252.6191044,150.2766374,-0.001610544,-0.092781555,1090,0,-2,2,
1,15,RSN126_GAZLI_GAZ000,-0.003813349,252.6191044,151.7319308,-0.001588112,-0.090224353,1092,0,-1.333333333,2,
1,15,RSN126_GAZLI_GAZ000,-0.004783314,252.6191044,152.8702411,-0.001606654,-0.077088694,1095,0,-0.666666667,2,
1,15,RSN126_GAZLI_GAZ000,-0.006,252.6191044,153.3141545,-0.001582314,-0.077677485,1099,0,0,2,
0,15,RSN126_GAZLI_GAZ000,-0.007526163,252.6191044,153.3529399,-0.001638503,-0.00729964,0,0,0.666666667,2,
0,15,RSN126_GAZLI_GAZ000,-0.00944052,252.6191044,153.3529399,-0.001638503,-0.00729964,0,0,1.333333333,2,
0,15,RSN126_GAZLI_GAZ000,-0.011841815,252.6191044,153.3529399,-0.001638503,-0.00729964,0,0,2,2,
1,10,RSN126_GAZLI_GAZ000,-0.003040074,114.4014823,148.6090159,-0.001393623,-0.002098134,976,0,-2,-2,
1,10,RSN126_GAZLI_GAZ000,-0.003813349,114.4014823,148.6090159,-0.001393623,-0.002098134,976,0,-1.333333333,-2,
1,10,RSN126_GAZLI_GAZ000,-0.004783314,114.4014823,148.6090159,-0.001393623,-0.002098134,976,0,-0.666666667,-2,
1,10,RSN126_GAZLI_GAZ000,-0.006,114.4014823,148.6090159,-0.001393623,-0.002098134,976,0,0,-2,
1,10,RSN126_GAZLI_GAZ000,-0.007526163,114.4014823,148.6090159,-0.001393623,-0.002098134,976,0,0.666666667,-2,
1,10,RSN126_GAZLI_GAZ000,-0.00944052,114.4014823,148.6090159,-0.001393623,-0.002098134,976,0,1.333333333,-2,
1,10,RSN126_GAZLI_GAZ000,-0.011841815,114.4014823,148.6090159,-0.001393623,-0.002098134,976,0,2,-2,
1,10,RSN126_GAZLI_GAZ000,-0.003040074,130.5481559,148.6090159,-0.001393623,-0.002098134,981,0,-2,-1.333333333,
1,10,RSN126_GAZLI_GAZ000,-0.003813349,130.5481559,148.6090159,-0.001393623,-0.002098134,981,0,-1.333333333,-1.333333333,
1,10,RSN126_GAZLI_GAZ000,-0.004783314,130.5481559,148.6090159,-0.001393623,-0.002098134,981,0,-0.666666667,-1.333333333,
1,10,RSN126_GAZLI_GAZ000,-0.006,130.5481559,148.6090159,-0.001393623,-0.002098134,981,0,0,-1.333333333,
1,10,RSN126_GAZLI_GAZ000,-0.007526163,130.5481559,148.6090159,-0.001393623,-0.002098134,981,0,0.666666667,-1.333333333,
1,10,RSN126_GAZLI_GAZ000,-0.00944052,130.5481559,148.6090159,-0.001393623,-0.002098134,981,0,1.333333333,-1.333333333,
1,10,RSN126_GAZLI_GAZ000,-0.011841815,130.5481559,148.6090159,-0.001393623,-0.002098134,981,0,2,-1.333333333,
0,10,RSN126_GAZLI_GAZ000,-0.003040074,148.9737779,148.6090159,-0.001393623,-0.002098134,0,0,-2,-0.666666667,
0,10,RSN126_GAZLI_GAZ000,-0.003813349,148.9737779,148.6090159,-0.001393623,-0.002098134,0,0,-1.333333333,-0.666666667,
0,10,RSN126_GAZLI_GAZ000,-0.004783314,148.9737779,148.6090159,-0.001393623,-0.002098134,0,0,-0.666666667,-0.666666667,
0,10,RSN126_GAZLI_GAZ000,-0.006,148.9737779,148.6090159,-0.001393623,-0.002098134,0,0,0,-0.666666667,
0,10,RSN126_GAZLI_GAZ000,-0.007526163,148.9737779,148.6090159,-0.001393623,-0.002098134,0,0,0.666666667,-0.666666667,
0,10,RSN126_GAZLI_GAZ000,-0.00944052,148.9737779,148.6090159,-0.001393623,-0.002098134,0,0,1.333333333,-0.666666667,
0,10,RSN126_GAZLI_GAZ000,-0.011841815,148.9737779,148.6090159,-0.001393623,-0.002098134,0,0,2,-0.666666667,
0,10,RSN126_GAZLI_GAZ000,-0.003040074,170,148.6090159,-0.001393623,-0.002098134,0,0,-2,0,
0,10,RSN126_GAZLI_GAZ000,-0.003813349,170,148.6090159,-0.001393623,-0.002098134,0,0,-1.333333333,0,
0,10,RSN126_GAZLI_GAZ000,-0.004783314,170,148.6090159,-0.001393623,-0.002098134,0,0,-0.666666667,0,
0,10,RSN126_GAZLI_GAZ000,-0.006,170,148.6090159,-0.001393623,-0.002098134,0,0,0,0,
0,10,RSN126_GAZLI_GAZ000,-0.007526163,170,148.6090159,-0.001393623,-0.002098134,0,0,0.666666667,0,
0,10,RSN126_GAZLI_GAZ000,-0.00944052,170,148.6090159,-0.001393623,-0.002098134,0,0,1.333333333,0,
0,10,RSN126_GAZLI_GAZ000,-0.011841815,170,148.6090159,-0.001393623,-0.002098134,0,0,2,0,
0,10,RSN126_GAZLI_GAZ000,-0.003040074,193.9938719,148.6090159,-0.001393623,-0.002098134,0,0,-2,0.666666667,
0,10,RSN126_GAZLI_GAZ000,-0.003813349,193.9938719,148.6090159,-0.001393623,-0.002098134,0,0,-1.333333333,0.666666667,
0,10,RSN126_GAZLI_GAZ000,-0.004783314,193.9938719,148.6090159,-0.001393623,-0.002098134,0,0,-0.666666667,0.666666667,
0,10,RSN126_GAZLI_GAZ000,-0.006,193.9938719,148.6090159,-0.001393623,-0.002098134,0,0,0,0.666666667,
0,10,RSN126_GAZLI_GAZ000,-0.007526163,193.9938719,148.6090159,-0.001393623,-0.002098134,0,0,0.666666667,0.666666667,
0,10,RSN126_GAZLI_GAZ000,-0.00944052,193.9938719,148.6090159,-0.001393623,-0.002098134,0,0,1.333333333,0.666666667,
0,10,RSN126_GAZLI_GAZ000,-0.011841815,193.9938719,148.6090159,-0.001393623,-0.002098134,0,0,2,0.666666667,
0,10,RSN126_GAZLI_GAZ000,-0.003040074,221.3742491,148.6090159,-0.001393623,-0.002098134,0,0,-2,1.333333333,
0,10,RSN126_GAZLI_GAZ000,-0.003813349,221.3742491,148.6090159,-0.001393623,-0.002098134,0,0,-1.333333333,1.333333333,
0,10,RSN126_GAZLI_GAZ000,-0.004783314,221.3742491,148.6090159,-0.001393623,-0.002098134,0,0,-0.666666667,1.333333333,
0,10,RSN126_GAZLI_GAZ000,-0.006,221.3742491,148.6090159,-0.001393623,-0.002098134,0,0,0,1.333333333,
0,10,RSN126_GAZLI_GAZ000,-0.007526163,221.3742491,148.6090159,-0.001393623,-0.002098134,0,0,0.666666667,1.333333333,
0,10,RSN126_GAZLI_GAZ000,-0.00944052,221.3742491,148.6090159,-0.001393623,-0.002098134,0,0,1.333333333,1.333333333,
0,10,RSN126_GAZLI_GAZ000,-0.011841815,221.3742491,148.6090159,-0.001393623,-0.002098134,0,0,2,1.333333333,
0,10,RSN126_GAZLI_GAZ000,-0.003040074,252.6191044,148.6090159,-0.001393623,-0.002098134,0,0,-2,2,
0,10,RSN126_GAZLI_GAZ000,-0.003813349,252.6191044,148.6090159,-0.001393623,-0.002098134,0,0,-1.333333333,2,
0,10,RSN126_GAZLI_GAZ000,-0.004783314,252.6191044,148.6090159,-0.001393623,-0.002098134,0,0,-0.666666667,2,
0,10,RSN126_GAZLI_GAZ000,-0.006,252.6191044,148.6090159,-0.001393623,-0.002098134,0,0,0,2,
0,10,RSN126_GAZLI_GAZ000,-0.007526163,252.6191044,148.6090159,-0.001393623,-0.002098134,0,0,0.666666667,2,
0,10,RSN126_GAZLI_GAZ000,-0.00944052,252.6191044,148.6090159,-0.001393623,-0.002098134,0,0,1.333333333,2,
0,10,RSN126_GAZLI_GAZ000,-0.011841815,252.6191044,148.6090159,-0.001393623,-0.002098134,0,0,2,2,
1,5,RSN126_GAZLI_GAZ000,-0.003040074,114.4014823,121.205346,-0.001225689,-0.001058113,1068,0,-2,-2,
1,5,RSN126_GAZLI_GAZ000,-0.003813349,114.4014823,121.205346,-0.001225689,-0.001058113,1068,0,-1.333333333,-2,
1,5,RSN126_GAZLI_GAZ000,-0.004783314,114.4014823,121.205346,-0.001225689,-0.001058113,1068,0,-0.666666667,-2,
1,5,RSN126_GAZLI_GAZ000,-0.006,114.4014823,121.205346,-0.001225689,-0.001058113,1068,0,0,-2,
1,5,RSN126_GAZLI_GAZ000,-0.007526163,114.4014823,121.205346,-0.001225689,-0.001058113,1068,0,0.666666667,-2,
1,5,RSN126_GAZLI_GAZ000,-0.00944052,114.4014823,121.205346,-0.001225689,-0.001058113,1068,0,1.333333333,-2,
1,5,RSN126_GAZLI_GAZ000,-0.011841815,114.4014823,121.205346,-0.001225689,-0.001058113,1068,0,2,-2,
0,5,RSN126_GAZLI_GAZ000,-0.003040074,130.5481559,121.205346,-0.001225689,-0.001058113,0,0,-2,-1.333333333,
0,5,RSN126_GAZLI_GAZ000,-0.003813349,130.5481559,121.205346,-0.001225689,-0.001058113,0,0,-1.333333333,-1.333333333,
0,5,RSN126_GAZLI_GAZ000,-0.004783314,130.5481559,121.205346,-0.001225689,-0.001058113,0,0,-0.666666667,-1.333333333,
0,5,RSN126_GAZLI_GAZ000,-0.006,130.5481559,121.205346,-0.001225689,-0.001058113,0,0,0,-1.333333333,
0,5,RSN126_GAZLI_GAZ000,-0.007526163,130.5481559,121.205346,-0.001225689,-0.001058113,0,0,0.666666667,-1.333333333,
0,5,RSN126_GAZLI_GAZ000,-0.00944052,130.5481559,121.205346,-0.001225689,-0.001058113,0,0,1.333333333,-1.333333333,
0,5,RSN126_GAZLI_GAZ000,-0.011841815,130.5481559,121.205346,-0.001225689,-0.001058113,0,0,2,-1.333333333,
0,5,RSN126_GAZLI_GAZ000,-0.003040074,148.9737779,121.205346,-0.001225689,-0.001058113,0,0,-2,-0.666666667,
0,5,RSN126_GAZLI_GAZ000,-0.003813349,148.9737779,121.205346,-0.001225689,-0.001058113,0,0,-1.333333333,-0.666666667,
0,5,RSN126_GAZLI_GAZ000,-0.004783314,148.9737779,121.205346,-0.001225689,-0.001058113,0,0,-0.666666667,-0.666666667,
0,5,RSN126_GAZLI_GAZ000,-0.006,148.9737779,121.205346,-0.001225689,-0.001058113,0,0,0,-0.666666667,
0,5,RSN126_GAZLI_GAZ000,-0.007526163,148.9737779,121.205346,-0.001225689,-0.001058113,0,0,0.666666667,-0.666666667,
0,5,RSN126_GAZLI_GAZ000,-0.00944052,148.9737779,121.205346,-0.001225689,-0.001058113,0,0,1.333333333,-0.666666667,
0,5,RSN126_GAZLI_GAZ000,-0.011841815,148.9737779,121.205346,-0.001225689,-0.001058113,0,0,2,-0.666666667,
0,5,RSN126_GAZLI_GAZ000,-0.003040074,170,121.205346,-0.001225689,-0.001058113,0,0,-2,0,
0,5,RSN126_GAZLI_GAZ000,-0.003813349,170,121.205346,-0.001225689,-0.001058113,0,0,-1.333333333,0,
0,5,RSN126_GAZLI_GAZ000,-0.004783314,170,121.205346,-0.001225689,-0.001058113,0,0,-0.666666667,0,
0,5,RSN126_GAZLI_GAZ000,-0.006,170,121.205346,-0.001225689,-0.001058113,0,0,0,0,
0,5,RSN126_GAZLI_GAZ000,-0.007526163,170,121.205346,-0.001225689,-0.001058113,0,0,0.666666667,0,
0,5,RSN126_GAZLI_GAZ000,-0.00944052,170,121.205346,-0.001225689,-0.001058113,0,0,1.333333333,0,
0,5,RSN126_GAZLI_GAZ000,-0.011841815,170,121.205346,-0.001225689,-0.001058113,0,0,2,0,
0,5,RSN126_GAZLI_GAZ000,-0.003040074,193.9938719,121.205346,-0.001225689,-0.001058113,0,0,-2,0.666666667,
0,5,RSN126_GAZLI_GAZ000,-0.003813349,193.9938719,121.205346,-0.001225689,-0.001058113,0,0,-1.333333333,0.666666667,
0,5,RSN126_GAZLI_GAZ000,-0.004783314,193.9938719,121.205346,-0.001225689,-0.001058113,0,0,-0.666666667,0.666666667,
0,5,RSN126_GAZLI_GAZ000,-0.006,193.9938719,121.205346,-0.001225689,-0.001058113,0,0,0,0.666666667,
0,5,RSN126_GAZLI_GAZ000,-0.007526163,193.9938719,121.205346,-0.001225689,-0.001058113,0,0,0.666666667,0.666666667,
0,5,RSN126_GAZLI_GAZ000,-0.00944052,193.9938719,121.205346,-0.001225689,-0.001058113,0,0,1.333333333,0.666666667,
0,5,RSN126_GAZLI_GAZ000,-0.011841815,193.9938719,121.205346,-0.001225689,-0.001058113,0,0,2,0.666666667,
0,5,RSN126_GAZLI_GAZ000,-0.003040074,221.3742491,121.205346,-0.001225689,-0.001058113,0,0,-2,1.333333333,
0,5,RSN126_GAZLI_GAZ000,-0.003813349,221.3742491,121.205346,-0.001225689,-0.001058113,0,0,-1.333333333,1.333333333,
0,5,RSN126_GAZLI_GAZ000,-0.004783314,221.3742491,121.205346,-0.001225689,-0.001058113,0,0,-0.666666667,1.333333333,
0,5,RSN126_GAZLI_GAZ000,-0.006,221.3742491,121.205346,-0.001225689,-0.001058113,0,0,0,1.333333333,
0,5,RSN126_GAZLI_GAZ000,-0.007526163,221.3742491,121.205346,-0.001225689,-0.001058113,0,0,0.666666667,1.333333333,
0,5,RSN126_GAZLI_GAZ000,-0.00944052,221.3742491,121.205346,-0.001225689,-0.001058113,0,0,1.333333333,1.333333333,
0,5,RSN126_GAZLI_GAZ000,-0.011841815,221.3742491,121.205346,-0.001225689,-0.001058113,0,0,2,1.333333333,
0,5,RSN126_GAZLI_GAZ000,-0.003040074,252.6191044,121.205346,-0.001225689,-0.001058113,0,0,-2,2,
0,5,RSN126_GAZLI_GAZ000,-0.003813349,252.6191044,121.205346,-0.001225689,-0.001058113,0,0,-1.333333333,2,
0,5,RSN126_GAZLI_GAZ000,-0.004783314,252.6191044,121.205346,-0.001225689,-0.001058113,0,0,-0.666666667,2,
0,5,RSN126_GAZLI_GAZ000,-0.006,252.6191044,121.205346,-0.001225689,-0.001058113,0,0,0,2,
0,5,RSN126_GAZLI_GAZ000,-0.007526163,252.6191044,121.205346,-0.001225689,-0.001058113,0,0,0.666666667,2,
0,5,RSN126_GAZLI_GAZ000,-0.00944052,252.6191044,121.205346,-0.001225689,-0.001058113,0,0,1.333333333,2,
0,5,RSN126_GAZLI_GAZ000,-0.011841815,252.6191044,121.205346,-0.001225689,-0.001058113,0,0,2,2,
1,40,RSN461_MORGAN_HVR240,-0.003040074,114.4014823,151.6051072,-0.114475377,-0.147764572,387,0,-2,-2,
1,40,RSN461_MORGAN_HVR240,-0.003813349,114.4014823,153.3638947,-0.003308575,-0.123257968,387,FAILED,-1.333333333,-2,
1,40,RSN461_MORGAN_HVR240,-0.004783314,114.4014823,154.2302576,-0.10774848,-0.146042139,387,0,-0.666666667,-2,
1,40,RSN461_MORGAN_HVR240,-0.006,114.4014823,154.2302576,-0.108208335,-0.148157204,387,0,0,-2,
1,40,RSN461_MORGAN_HVR240,-0.007526163,114.4014823,154.2302576,-0.001747118,-0.041618907,387,FAILED,0.666666667,-2,
1,40,RSN461_MORGAN_HVR240,-0.00944052,114.4014823,154.2302576,-0.106852755,-0.122959427,387,FAILED,1.333333333,-2,
1,40,RSN461_MORGAN_HVR240,-0.011841815,114.4014823,154.2302576,-0.112539707,-0.131458797,387,0,2,-2,
1,40,RSN461_MORGAN_HVR240,-0.003040074,130.5481559,151.6051072,-0.114475377,-0.147764572,389,0,-2,-1.333333333,
1,40,RSN461_MORGAN_HVR240,-0.003813349,130.5481559,153.3638947,-0.003308575,-0.123257968,389,FAILED,-1.333333333,-1.333333333,
1,40,RSN461_MORGAN_HVR240,-0.004783314,130.5481559,154.2302576,-0.10774848,-0.146042139,389,0,-0.666666667,-1.333333333,
1,40,RSN461_MORGAN_HVR240,-0.006,130.5481559,154.2302576,-0.108208335,-0.148157204,389,0,0,-1.333333333,
1,40,RSN461_MORGAN_HVR240,-0.007526163,130.5481559,154.2302576,-0.001747118,-0.041618907,389,FAILED,0.666666667,-1.333333333,
1,40,RSN461_MORGAN_HVR240,-0.00944052,130.5481559,154.2302576,-0.106852755,-0.122959427,389,FAILED,1.333333333,-1.333333333,
